date,ticker,open,high,low,close,volume,sector
2019-01-04,NESTLEIND.NS,556.9500122070312,559.9450073242188,532.7775268554688,542.5599975585938,4123260.0,FMCG
2019-01-04,NTPC.NS,119.95833587646484,121.91666412353516,118.54166412353516,121.45833587646484,7988112.0,Power
2019-01-04,ONGC.NS,142.0500030517578,146.1999969482422,142.0500030517578,145.6999969482422,7395898.0,Energy
2019-01-04,POWERGRID.NS,108.73127746582031,110.67190551757812,107.66252899169922,110.19377899169922,4017540.0,Power
2019-01-04,RELIANCE.NS,501.6943664550781,504.9173889160156,494.2425537109375,502.26580810546875,18516544.0,Energy
2019-01-04,SBILIFE.NS,603.0,615.0,600.0,602.8499755859375,119061.0,Financial Services
2019-01-04,SBIN.NS,292.1000061035156,299.0,291.5,297.6499938964844,19514041.0,Banking
2019-01-04,SHRIRAMFIN.NS,224.10121154785156,228.3786163330078,220.7884063720703,226.56631469726562,8526785.0,Financial Services
2019-01-04,SUNPHARMA.NS,439.1000061035156,439.8999938964844,432.20001220703125,433.79998779296875,6228693.0,Pharma
2019-01-04,TATACONSUM.NS,210.60000610351562,214.89999389648438,210.0,213.8000030517578,1213181.0,FMCG
2019-01-04,TATASTEEL.NS,48.099998474121094,49.28499984741211,47.95500183105469,48.76499938964844,104800720.0,Metals & Mining
2019-01-04,TCS.NS,1900.0,1901.199951171875,1841.0,1876.8499755859375,4280862.0,IT
2019-01-04,TECHM.NS,694.4500122070312,697.0499877929688,672.5,681.0999755859375,3926171.0,IT
2019-01-04,TITAN.NS,934.0,938.9000244140625,920.2000122070312,928.4500122070312,2340304.0,Consumer
2019-01-04,TRENT.NS,348.20001220703125,353.0,343.8500061035156,349.45001220703125,46259.0,Consumer
2019-01-04,ULTRACEMCO.NS,3928.0,3928.0,3853.0,3914.550048828125,220079.0,Materials
2019-01-04,WIPRO.NS,121.68753051757812,122.56877899169922,119.86878204345703,121.66877746582031,6414073.0,IT
2019-01-07,ADANIENT.NS,152.89999389648438,154.4499969482422,150.25,151.25,2714218.0,Diversified
2019-01-07,ADANIPORTS.NS,385.0,386.95001220703125,379.3500061035156,381.6499938964844,1260331.0,Infrastructure
2019-01-07,APOLLOHOSP.NS,1299.0,1300.0,1275.0,1282.0999755859375,683914.0,Healthcare
2019-01-07,ASIANPAINT.NS,1386.0,1405.4000244140625,1383.75,1396.0,1074373.0,Consumer
2019-01-07,AXISBANK.NS,626.0,640.7000122070312,624.2000122070312,637.4500122070312,11735286.0,Banking
2019-01-07,BAJAJ-AUTO.NS,2739.89990234375,2740.0,2645.0,2658.550048828125,462215.0,Auto
2019-01-07,BAJAJFINSV.NS,645.0499877929688,650.0,638.5,640.7150268554688,1032170.0,Financial Services
2019-01-07,BAJFINANCE.NS,260.1000061035156,260.5,254.53500366210938,255.36000061035156,10243280.0,Financial Services
2019-01-07,BEL.NS,30.833332061767578,31.066665649414062,30.350000381469727,30.466665267944336,24057507.0,Industrials
2019-01-07,BHARTIARTL.NS,292.36785888671875,295.5222473144531,290.2949523925781,292.8635559082031,5511088.0,Telecom
2019-01-07,CIPLA.NS,516.0,517.75,510.29998779296875,514.0499877929688,1168002.0,Pharma
2019-01-07,COALINDIA.NS,238.0,238.0,233.5,234.5,7347326.0,Metals & Mining
2019-01-07,DRREDDY.NS,522.77001953125,522.77001953125,507.4599914550781,511.7300109863281,2712075.0,Pharma
2019-01-07,EICHERMOT.NS,2045.0,2047.699951171875,1975.5,1983.0400390625,2156680.0,Auto
2019-01-07,GRASIM.NS,806.9912109375,821.5333862304688,804.7999267578125,817.3998413085938,1075850.0,Materials
2019-01-07,HCLTECH.NS,469.95001220703125,475.0,467.95001220703125,470.7749938964844,2344752.0,IT
2019-01-07,HDFCBANK.NS,531.9249877929688,533.8375244140625,529.5,530.1624755859375,5387012.0,Banking
2019-01-07,HDFCLIFE.NS,394.5,395.3999938964844,390.1000061035156,393.04998779296875,346567.0,Financial Services
2019-01-07,HEROMOTOCO.NS,3020.0,3023.0,2952.0,2957.949951171875,361881.0,Auto
2019-01-07,HINDALCO.NS,213.8000030517578,214.75,207.89999389648438,208.5500030517578,8143876.0,Metals & Mining
2019-01-07,HINDUNILVR.NS,1791.5,1804.0,1782.449951171875,1784.949951171875,909032.0,FMCG
2019-01-07,ICICIBANK.NS,367.5,371.0,366.54998779296875,367.70001220703125,12719847.0,Banking
2019-01-07,INDUSINDBK.NS,1561.0,1610.0,1550.5,1559.1500244140625,3991996.0,Banking
2019-01-07,INFY.NS,665.0,673.5999755859375,661.5,671.7000122070312,8046340.0,IT
2019-01-07,ITC.NS,273.7568054199219,274.67156982421875,270.5791931152344,271.205078125,10133320.0,FMCG
2019-01-07,JSWSTEEL.NS,292.29998779296875,295.25,288.1499938964844,289.8500061035156,7041362.0,Metals & Mining
2019-01-07,KOTAKBANK.NS,250.19000244140625,250.8000030517578,248.1999969482422,249.32000732421875,6057280.0,Banking
2019-01-07,LT.NS,1397.0,1408.5999755859375,1379.050048828125,1383.800048828125,1851513.0,Infrastructure
2019-01-07,M&M.NS,734.5499877929688,735.9000244140625,723.5499877929688,729.5499877929688,2792255.0,Auto
2019-01-07,MARUTI.NS,7310.0,7407.0,7300.0,7362.0498046875,687845.0,Auto
2019-01-07,NESTLEIND.NS,543.75,546.9824829101562,535.0,539.3049926757812,1719180.0,FMCG
2019-01-07,NTPC.NS,121.875,124.75,121.79166412353516,123.83333587646484,14121843.0,Power
2019-01-07,ONGC.NS,147.5500030517578,148.39999389648438,145.75,147.85000610351562,12700566.0,Energy
2019-01-07,POWERGRID.NS,110.3062744140625,111.88127899169922,110.1656494140625,111.6281509399414,3592512.0,Power
2019-01-07,RELIANCE.NS,506.0831604003906,511.3177185058594,503.34014892578125,505.0545349121094,12060290.0,Energy
2019-01-07,SBILIFE.NS,602.8499755859375,608.8499755859375,597.7000122070312,602.4500122070312,316222.0,Financial Services
2019-01-07,SBIN.NS,301.04998779296875,301.5,295.20001220703125,296.29998779296875,14579399.0,Banking
2019-01-07,SHRIRAMFIN.NS,228.7001495361328,231.50628662109375,225.8258056640625,229.22630310058594,4619126.0,Financial Services
2019-01-07,SUNPHARMA.NS,437.1000061035156,438.0,429.29998779296875,430.79998779296875,4118235.0,Pharma
2019-01-07,TATACONSUM.NS,214.60000610351562,216.9499969482422,214.0,214.9499969482422,871903.0,FMCG
2019-01-07,TATASTEEL.NS,49.540000915527344,50.099998474121094,48.38999938964844,48.54999923706055,84067870.0,Metals & Mining
2019-01-07,TCS.NS,1891.800048828125,1908.800048828125,1881.0,1897.9000244140625,1856423.0,IT
2019-01-07,TECHM.NS,685.0,690.8499755859375,682.5499877929688,687.5,1885000.0,IT
2019-01-07,TITAN.NS,950.0,964.0,934.0999755859375,944.0499877929688,5337211.0,Consumer
2019-01-07,TRENT.NS,353.95001220703125,353.95001220703125,346.54998779296875,351.0,567621.0,Consumer
2019-01-07,ULTRACEMCO.NS,3935.0,3985.39990234375,3913.85009765625,3926.75,220371.0,Materials
2019-01-07,WIPRO.NS,122.28752899169922,122.53128051757812,120.86253356933594,121.59378051757812,5076276.0,IT
2019-01-08,ADANIENT.NS,150.5,154.3000030517578,149.64999389648438,153.4499969482422,2791866.0,Diversified
2019-01-08,ADANIPORTS.NS,383.0,383.0,375.75,378.75,2154121.0,Infrastructure
2019-01-08,APOLLOHOSP.NS,1281.9000244140625,1282.0,1245.550048828125,1249.5,893261.0,Healthcare
2019-01-08,ASIANPAINT.NS,1401.0,1412.699951171875,1395.5,1401.25,1232440.0,Consumer
2019-01-08,AXISBANK.NS,636.0,653.75,630.5999755859375,650.9000244140625,11879875.0,Banking
2019-01-08,BAJAJ-AUTO.NS,2667.0,2700.0,2635.5,2694.85009765625,486654.0,Auto
2019-01-08,BAJAJFINSV.NS,643.0,646.0,635.5,644.3049926757812,1112490.0,Financial Services
2019-01-08,BAJFINANCE.NS,256.0,258.20001220703125,252.5050048828125,253.7050018310547,12333790.0,Financial Services
2019-01-08,BEL.NS,30.5,30.616666793823242,30.016666412353516,30.28333282470703,14104692.0,Industrials
2019-01-08,BHARTIARTL.NS,291.78204345703125,298.9920959472656,291.3314208984375,296.73895263671875,7194973.0,Telecom
2019-01-08,CIPLA.NS,516.0,517.2000122070312,511.25,513.6500244140625,1765015.0,Pharma
2019-01-08,COALINDIA.NS,234.5,235.14999389648438,232.14999389648438,233.3000030517578,4206563.0,Metals & Mining
2019-01-08,DRREDDY.NS,512.2000122070312,517.3699951171875,510.20001220703125,514.0999755859375,3447490.0,Pharma
2019-01-08,EICHERMOT.NS,1985.5,2063.0,1978.5,2004.4649658203125,3664290.0,Auto
2019-01-08,GRASIM.NS,816.75244140625,836.1253662109375,808.0868530273438,833.2866821289062,1027800.0,Materials
